date,month,region,service_type,sla_target,sla_actual,uptime_percentage,downtime_minutes,mttr_minutes,breach_count,availability_score
2026-12-15,2026-12,Semarang,Voice,98.5,98.253,98.173,25.16,103,1,98.347
2026-12-15,2026-12,Semarang,Cloud Connectivity,99.5,99.332,99.326,9.62,26,1,99.58
2026-12-15,2026-12,Yogyakarta,Fiber Internet,98.5,97.586,97.564,34.76,162,1,97.634
2026-12-15,2026-12,Yogyakarta,Mobile Broadband,98.5,98.125,98.115,27.01,128,1,98.145
2026-12-15,2026-12,Yogyakarta,Enterprise VPN,99.5,98.766,98.686,17.77,153,1,98.916
2026-12-15,2026-12,Yogyakarta,IPTV,98.5,98.009,97.948,28.68,167,1,98.263
2026-12-15,2026-12,Yogyakarta,Voice,98.5,97.845,97.844,31.04,91,1,97.94
2026-12-15,2026-12,Yogyakarta,Cloud Connectivity,99.5,99.101,99.009,12.95,152,1,99.31
2026-12-15,2026-12,Denpasar,Fiber Internet,98.5,97.998,97.925,28.83,130,1,98.104
2026-12-15,2026-12,Denpasar,Mobile Broadband,98.5,98.24,98.114,25.35,171,1,98.51
2026-12-15,2026-12,Denpasar,Enterprise VPN,99.5,99.381,99.33,8.92,63,1,99.573
2026-12-15,2026-12,Denpasar,IPTV,98.5,98.239,98.139,25.36,146,1,98.484
2026-12-15,2026-12,Denpasar,Voice,98.5,98.11,98.019,27.22,105,1,98.15
2026-12-15,2026-12,Denpasar,Cloud Connectivity,99.5,99.151,98.978,12.23,169,1,99.299
2026-12-15,2026-12,Palembang,Fiber Internet,98.5,97.854,97.704,30.91,125,1,98.036
2026-12-15,2026-12,Palembang,Mobile Broadband,98.5,98.424,98.359,22.69,136,1,98.588
2026-12-15,2026-12,Palembang,Enterprise VPN,99.5,98.975,98.847,14.76,158,1,99.007
2026-12-15,2026-12,Palembang,IPTV,98.5,98.383,98.377,23.29,164,1,98.454
2026-12-15,2026-12,Palembang,Voice,98.5,98.495,98.378,21.68,265,1,98.688
2026-12-15,2026-12,Palembang,Cloud Connectivity,99.5,98.916,98.885,15.61,188,1,99.111
2026-12-15,2026-12,Balikpapan,Fiber Internet,98.5,98.312,98.267,24.31,103,1,98.368
2026-12-15,2026-12,Balikpapan,Mobile Broadband,98.5,98.212,98.199,25.75,109,1,98.282
2026-12-15,2026-12,Balikpapan,Enterprise VPN,99.5,99.281,99.232,10.35,64,1,99.286
2026-12-15,2026-12,Balikpapan,IPTV,98.5,98.378,98.232,23.36,177,1,98.666
2026-12-15,2026-12,Balikpapan,Voice,98.5,98.145,98.125,26.72,105,1,98.232
2026-12-15,2026-12,Balikpapan,Cloud Connectivity,99.5,99.307,99.163,9.98,139,1,99.404
