ticket_id,date,month,region,service_type,ticket_category,priority,status,response_time_minutes,resolution_time_minutes,related_incident_id,customer_segment,repeat_complaint,satisfaction_score
TCK-2026-02298,2026-02-28,2026-02,Yogyakarta,Cloud Connectivity,Enterprise SLA Complaint,Low,Resolved,110,829,,SMB,false,4.1
TCK-2026-02308,2026-02-28,2026-02,Denpasar,Mobile Broadband,Billing Related,Low,Open,103,,,Residential,false,
TCK-2026-02561,2026-02-28,2026-02,Semarang,Mobile Broadband,Internet Down,Low,Closed,130,1113,,SMB,false,4.5
TCK-2026-03058,2026-02-28,2026-02,Bandung,IPTV,Billing Related,High,Resolved,28,257,,Residential,false,3.6
TCK-2026-03095,2026-02-28,2026-02,Bandung,Fiber Internet,Slow Connection,Medium,Resolved,57,414,,Residential,false,4.0
TCK-2026-03119,2026-02-28,2026-02,Semarang,Enterprise VPN,Installation Delay,Medium,Resolved,93,500,,Enterprise,false,4.5
TCK-2026-03603,2026-02-28,2026-02,Semarang,IPTV,Slow Connection,High,In Progress,60,,,Enterprise,true,
TCK-2026-03863,2026-02-28,2026-02,Medan,Enterprise VPN,Slow Connection,Low,Resolved,114,1026,,Public Sector,false,5
TCK-2026-04045,2026-02-28,2026-02,Palembang,Voice,Slow Connection,Medium,In Progress,56,,,Residential,false,
TCK-2026-04454,2026-02-28,2026-02,Medan,Mobile Broadband,Router ONT Issue,Medium,Closed,64,334,,SMB,false,3.5
TCK-2026-00161,2026-03-01,2026-03,Semarang,Enterprise VPN,Internet Down,Critical,In Progress,2,,,Residential,false,
TCK-2026-00262,2026-03-01,2026-03,Denpasar,Voice,Slow Connection,High,Resolved,2,156,INC-2026-00928,Residential,false,4.5
TCK-2026-00461,2026-03-01,2026-03,Semarang,Fiber Internet,Enterprise SLA Complaint,Critical,Resolved,7,76,,Residential,false,3.9
TCK-2026-00786,2026-03-01,2026-03,Bandung,Fiber Internet,Installation Delay,High,Open,35,,,SMB,true,
TCK-2026-01882,2026-03-01,2026-03,Semarang,IPTV,Enterprise SLA Complaint,Low,Waiting Customer,142,,,Residential,false,
TCK-2026-02020,2026-03-01,2026-03,Semarang,IPTV,Slow Connection,Medium,Resolved,67,460,,Residential,false,4.3
TCK-2026-02179,2026-03-01,2026-03,Yogyakarta,Voice,Router ONT Issue,Low,Resolved,116,982,,Enterprise,false,4.3
TCK-2026-02188,2026-03-01,2026-03,Semarang,IPTV,Enterprise SLA Complaint,Medium,Resolved,104,394,,Enterprise,false,4.7
TCK-2026-02220,2026-03-01,2026-03,Yogyakarta,Enterprise VPN,Intermittent Connection,Medium,Waiting Customer,67,,,Residential,false,
TCK-2026-02276,2026-03-01,2026-03,Jakarta,Enterprise VPN,Internet Down,Low,Closed,137,921,,Residential,false,3.8
TCK-2026-02362,2026-03-01,2026-03,Medan,IPTV,Installation Delay,Low,In Progress,123,,,Residential,false,
TCK-2026-02715,2026-03-01,2026-03,Balikpapan,Mobile Broadband,Enterprise SLA Complaint,Low,Resolved,131,955,,Public Sector,false,4.3
TCK-2026-02856,2026-03-01,2026-03,Semarang,Cloud Connectivity,Intermittent Connection,Medium,Open,62,,,Residential,false,
TCK-2026-02934,2026-03-01,2026-03,Balikpapan,Fiber Internet,Intermittent Connection,Low,Resolved,130,800,,Residential,false,4.1
TCK-2026-03029,2026-03-01,2026-03,Palembang,Voice,Router ONT Issue,High,Resolved,33,275,,Residential,false,3.5
TCK-2026-03531,2026-03-01,2026-03,Bandung,Voice,Internet Down,Low,Resolved,118,805,INC-2026-00169,Residential,false,4.3
TCK-2026-04796,2026-03-01,2026-03,Yogyakarta,Fiber Internet,Installation Delay,Medium,Resolved,70,442,,Residential,false,3.6
TCK-2026-05071,2026-03-01,2026-03,Jakarta,Mobile Broadband,Intermittent Connection,Low,Waiting Customer,115,,INC-2026-00380,Residential,false,
TCK-2026-05209,2026-03-01,2026-03,Denpasar,Voice,Router ONT Issue,Medium,In Progress,76,,INC-2026-00928,Residential,false,
TCK-2026-00194,2026-03-02,2026-03,Bandung,Enterprise VPN,Billing Related,Medium,Open,88,,,Residential,false,
TCK-2026-00261,2026-03-02,2026-03,Bandung,Enterprise VPN,Slow Connection,Medium,In Progress,113,,INC-2026-00999,SMB,false,
TCK-2026-00988,2026-03-02,2026-03,Medan,Enterprise VPN,Slow Connection,High,Resolved,44,213,,Residential,false,3.4
TCK-2026-01357,2026-03-02,2026-03,Denpasar,Fiber Internet,Router ONT Issue,Medium,Resolved,75,522,,Residential,false,4.2
TCK-2026-01764,2026-03-02,2026-03,Makassar,Mobile Broadband,Intermittent Connection,Medium,Closed,66,435,,Residential,false,3.9
TCK-2026-02215,2026-03-02,2026-03,Makassar,IPTV,Router ONT Issue,High,In Progress,4,,INC-2026-01741,Enterprise,false,
TCK-2026-02310,2026-03-02,2026-03,Makassar,IPTV,Installation Delay,Low,In Progress,104,,INC-2026-01741,Residential,false,
TCK-2026-02821,2026-03-02,2026-03,Balikpapan,Fiber Internet,Installation Delay,Low,Closed,123,824,,Enterprise,false,3.9
TCK-2026-03485,2026-03-02,2026-03,Jakarta,Enterprise VPN,Billing Related,Low,Closed,123,1034,,SMB,false,4.1
TCK-2026-03869,2026-03-02,2026-03,Makassar,IPTV,Router ONT Issue,High,Open,16,,INC-2026-01741,SMB,true,
TCK-2026-03871,2026-03-02,2026-03,Bandung,Enterprise VPN,Slow Connection,Medium,Resolved,83,462,INC-2026-01031,Residential,false,3.5
TCK-2026-04493,2026-03-02,2026-03,Makassar,Mobile Broadband,Internet Down,High,Resolved,35,183,,Residential,true,3.1
TCK-2026-04569,2026-03-02,2026-03,Denpasar,Fiber Internet,Enterprise SLA Complaint,Low,Closed,99,955,INC-2026-01409,Residential,false,5
TCK-2026-04893,2026-03-02,2026-03,Denpasar,Fiber Internet,Installation Delay,Low,Waiting Customer,134,,INC-2026-01409,Residential,false,
TCK-2026-05000,2026-03-02,2026-03,Makassar,Enterprise VPN,Installation Delay,Medium,In Progress,60,,,Enterprise,false,
TCK-2026-00647,2026-03-03,2026-03,Medan,Mobile Broadband,Enterprise SLA Complaint,Low,Closed,130,772,,SMB,false,3.6
TCK-2026-00761,2026-03-03,2026-03,Yogyakarta,Voice,Slow Connection,Low,Waiting Customer,129,,,Enterprise,false,
TCK-2026-00875,2026-03-03,2026-03,Jakarta,Cloud Connectivity,Billing Related,Medium,In Progress,72,,,Residential,false,
TCK-2026-02048,2026-03-03,2026-03,Yogyakarta,Cloud Connectivity,Intermittent Connection,Medium,Resolved,53,481,,Residential,false,3.2
TCK-2026-02975,2026-03-03,2026-03,Semarang,Mobile Broadband,Installation Delay,High,Waiting Customer,49,,INC-2026-00464,Residential,false,
TCK-2026-03051,2026-03-03,2026-03,Denpasar,Fiber Internet,Internet Down,Low,Open,136,,INC-2026-01660,SMB,false,
TCK-2026-03281,2026-03-03,2026-03,Denpasar,Fiber Internet,Router ONT Issue,High,Resolved,24,250,INC-2026-01660,Residential,false,3.9
TCK-2026-03312,2026-03-03,2026-03,Makassar,Mobile Broadband,Router ONT Issue,Medium,Open,94,,INC-2026-01826,Enterprise,false,
TCK-2026-03749,2026-03-03,2026-03,Medan,Enterprise VPN,Intermittent Connection,High,Open,2,,,Enterprise,false,
TCK-2026-04279,2026-03-03,2026-03,Medan,IPTV,Slow Connection,Low,Waiting Customer,135,,,Enterprise,false,
TCK-2026-00018,2026-03-04,2026-03,Makassar,IPTV,Billing Related,Low,Open,100,,,Residential,false,
TCK-2026-00057,2026-03-04,2026-03,Balikpapan,Cloud Connectivity,Enterprise SLA Complaint,Medium,Resolved,85,407,,Enterprise,false,3.3
TCK-2026-00283,2026-03-04,2026-03,Bandung,Voice,Enterprise SLA Complaint,Low,Closed,133,819,,Residential,false,3.7
TCK-2026-02150,2026-03-04,2026-03,Semarang,Voice,Slow Connection,Medium,Resolved,108,483,,Residential,false,3.4
TCK-2026-02914,2026-03-04,2026-03,Bandung,Cloud Connectivity,Billing Related,High,Resolved,13,218,,Residential,false,3.3
TCK-2026-04487,2026-03-04,2026-03,Denpasar,Enterprise VPN,Billing Related,Medium,Resolved,66,469,INC-2026-00722,SMB,false,4.7
TCK-2026-04744,2026-03-04,2026-03,Surabaya,Voice,Intermittent Connection,Medium,Resolved,89,353,INC-2026-01929,Residential,false,2.8
TCK-2026-04791,2026-03-04,2026-03,Makassar,Cloud Connectivity,Router ONT Issue,Low,Resolved,150,980,,Public Sector,false,4.1
TCK-2026-04931,2026-03-04,2026-03,Palembang,Voice,Intermittent Connection,Medium,Resolved,75,517,,Residential,false,4.4
TCK-2026-00065,2026-03-05,2026-03,Yogyakarta,Voice,Router ONT Issue,Low,Resolved,121,878,,SMB,false,4.4
TCK-2026-00221,2026-03-05,2026-03,Surabaya,Mobile Broadband,Billing Related,Medium,Open,70,,,Residential,false,
TCK-2026-01119,2026-03-05,2026-03,Denpasar,Cloud Connectivity,Router ONT Issue,Medium,Closed,52,563,INC-2026-00886,SMB,false,4.0
TCK-2026-02239,2026-03-05,2026-03,Denpasar,Mobile Broadband,Billing Related,Critical,Resolved,2,243,,Residential,false,3.6
TCK-2026-02491,2026-03-05,2026-03,Yogyakarta,Cloud Connectivity,Internet Down,Medium,Resolved,75,385,,Residential,false,3.3
TCK-2026-02496,2026-03-05,2026-03,Makassar,Voice,Slow Connection,Low,Open,154,,,Residential,false,
TCK-2026-02988,2026-03-05,2026-03,Denpasar,IPTV,Billing Related,High,In Progress,32,,,Residential,false,
TCK-2026-03140,2026-03-05,2026-03,Denpasar,Enterprise VPN,Enterprise SLA Complaint,Critical,Resolved,2,58,INC-2026-01642,Residential,false,2.6
TCK-2026-04255,2026-03-05,2026-03,Palembang,Fiber Internet,Slow Connection,Medium,Closed,53,594,,Residential,false,4.8
TCK-2026-04498,2026-03-05,2026-03,Surabaya,Enterprise VPN,Intermittent Connection,Medium,Open,91,,,Enterprise,true,
TCK-2026-04561,2026-03-05,2026-03,Palembang,Enterprise VPN,Internet Down,Medium,Waiting Customer,53,,,SMB,false,
TCK-2026-04702,2026-03-05,2026-03,Balikpapan,IPTV,Installation Delay,High,Closed,52,220,INC-2026-00563,SMB,true,3.3
TCK-2026-04710,2026-03-05,2026-03,Yogyakarta,IPTV,Enterprise SLA Complaint,Medium,Closed,54,439,,Residential,false,3.2
TCK-2026-05118,2026-03-05,2026-03,Makassar,IPTV,Slow Connection,Low,Resolved,142,860,,Residential,false,3.6
TCK-2026-00042,2026-03-06,2026-03,Balikpapan,Fiber Internet,Billing Related,High,Closed,16,108,INC-2026-02095,SMB,false,2.9
TCK-2026-00642,2026-03-06,2026-03,Jakarta,IPTV,Intermittent Connection,High,Resolved,46,364,INC-2026-00002,SMB,false,3.1
TCK-2026-01136,2026-03-06,2026-03,Jakarta,Mobile Broadband,Installation Delay,Critical,Resolved,23,23,,SMB,false,3.8
TCK-2026-01816,2026-03-06,2026-03,Bandung,Enterprise VPN,Router ONT Issue,Low,Resolved,131,901,INC-2026-01646,Residential,false,5
TCK-2026-02446,2026-03-06,2026-03,Bandung,Enterprise VPN,Slow Connection,Critical,Open,2,,INC-2026-01646,Enterprise,false,
TCK-2026-02753,2026-03-06,2026-03,Jakarta,Voice,Enterprise SLA Complaint,Low,In Progress,116,,INC-2026-02011,Residential,false,
TCK-2026-03351,2026-03-06,2026-03,Bandung,Enterprise VPN,Intermittent Connection,Medium,Resolved,71,610,INC-2026-01646,Enterprise,false,4.4
TCK-2026-04046,2026-03-06,2026-03,Denpasar,Fiber Internet,Intermittent Connection,Medium,Waiting Customer,80,,,SMB,false,
TCK-2026-04144,2026-03-06,2026-03,Semarang,Mobile Broadband,Enterprise SLA Complaint,Medium,Closed,100,304,,Residential,false,3.7
TCK-2026-05043,2026-03-06,2026-03,Balikpapan,Fiber Internet,Installation Delay,Medium,Closed,69,571,,Residential,false,3.9
TCK-2026-05392,2026-03-06,2026-03,Makassar,Mobile Broadband,Billing Related,Medium,Resolved,79,533,,Residential,false,3.9
TCK-2026-00335,2026-03-07,2026-03,Medan,Voice,Enterprise SLA Complaint,Low,Resolved,142,961,,SMB,false,3.3
TCK-2026-00860,2026-03-07,2026-03,Yogyakarta,Fiber Internet,Installation Delay,Medium,Resolved,57,450,,Residential,false,5
TCK-2026-00871,2026-03-07,2026-03,Balikpapan,Voice,Billing Related,Low,Closed,100,857,,Residential,false,4.4
TCK-2026-00897,2026-03-07,2026-03,Semarang,IPTV,Intermittent Connection,Medium,Closed,108,582,,Enterprise,false,3.5
TCK-2026-01036,2026-03-07,2026-03,Denpasar,Voice,Enterprise SLA Complaint,Low,Resolved,145,886,,Residential,false,4.0
TCK-2026-01222,2026-03-07,2026-03,Surabaya,Enterprise VPN,Internet Down,Low,Closed,86,735,,Residential,false,4.7
TCK-2026-01380,2026-03-07,2026-03,Balikpapan,IPTV,Internet Down,Critical,In Progress,2,,INC-2026-00421,Enterprise,true,
TCK-2026-01400,2026-03-07,2026-03,Semarang,Cloud Connectivity,Slow Connection,Medium,Closed,89,224,,Residential,false,4.2
TCK-2026-02111,2026-03-07,2026-03,Jakarta,Fiber Internet,Router ONT Issue,Medium,Waiting Customer,90,,,Enterprise,false,
TCK-2026-02265,2026-03-07,2026-03,Denpasar,Fiber Internet,Internet Down,Medium,Resolved,108,419,,Residential,false,4.0
TCK-2026-02612,2026-03-07,2026-03,Jakarta,Voice,Internet Down,Medium,In Progress,61,,,Enterprise,false,
TCK-2026-03012,2026-03-07,2026-03,Semarang,Fiber Internet,Billing Related,Medium,Resolved,82,455,,Residential,false,4.7
TCK-2026-03269,2026-03-07,2026-03,Bandung,Fiber Internet,Installation Delay,Medium,In Progress,74,,,SMB,false,
TCK-2026-03547,2026-03-07,2026-03,Bandung,IPTV,Enterprise SLA Complaint,Low,Closed,106,857,INC-2026-00568,Enterprise,false,3.1
TCK-2026-04728,2026-03-07,2026-03,Surabaya,IPTV,Enterprise SLA Complaint,Medium,In Progress,67,,INC-2026-00506,SMB,false,
TCK-2026-04820,2026-03-07,2026-03,Surabaya,Fiber Internet,Router ONT Issue,High,In Progress,32,,,Residential,true,
TCK-2026-00226,2026-03-08,2026-03,Balikpapan,IPTV,Billing Related,Medium,Resolved,74,505,,Residential,false,4.9
TCK-2026-00413,2026-03-08,2026-03,Surabaya,Enterprise VPN,Router ONT Issue,Medium,Resolved,73,628,,SMB,false,4.3
TCK-2026-00849,2026-03-08,2026-03,Surabaya,Cloud Connectivity,Slow Connection,Medium,Resolved,74,548,,Residential,false,4.2
TCK-2026-01010,2026-03-08,2026-03,Makassar,Enterprise VPN,Intermittent Connection,Low,Closed,81,754,,Enterprise,false,4.4
TCK-2026-01469,2026-03-08,2026-03,Balikpapan,Cloud Connectivity,Slow Connection,Low,Resolved,128,833,,Residential,false,4.0
TCK-2026-02396,2026-03-08,2026-03,Yogyakarta,Mobile Broadband,Router ONT Issue,Low,In Progress,119,,INC-2026-00949,SMB,false,
TCK-2026-03112,2026-03-08,2026-03,Denpasar,Enterprise VPN,Internet Down,Low,Waiting Customer,108,,INC-2026-00100,Residential,false,
TCK-2026-03368,2026-03-08,2026-03,Makassar,Mobile Broadband,Internet Down,Medium,Closed,103,425,INC-2026-00810,Residential,false,4.5
TCK-2026-03762,2026-03-08,2026-03,Denpasar,Enterprise VPN,Intermittent Connection,High,Open,49,,INC-2026-00100,Residential,false,
TCK-2026-03963,2026-03-08,2026-03,Makassar,Voice,Intermittent Connection,High,In Progress,32,,,Residential,false,
TCK-2026-04397,2026-03-08,2026-03,Balikpapan,Cloud Connectivity,Slow Connection,Low,Closed,107,791,,Enterprise,false,3.6
TCK-2026-05194,2026-03-08,2026-03,Makassar,Mobile Broadband,Billing Related,High,Closed,47,340,INC-2026-00810,SMB,false,3.5
TCK-2026-00025,2026-03-09,2026-03,Yogyakarta,Enterprise VPN,Enterprise SLA Complaint,Low,Closed,149,898,,Residential,false,4.7
TCK-2026-03048,2026-03-09,2026-03,Semarang,Mobile Broadband,Slow Connection,Medium,In Progress,68,,,Enterprise,false,
TCK-2026-03405,2026-03-09,2026-03,Yogyakarta,Cloud Connectivity,Billing Related,Medium,In Progress,49,,,Residential,true,
TCK-2026-03591,2026-03-09,2026-03,Yogyakarta,Enterprise VPN,Intermittent Connection,Low,Open,118,,,Residential,false,
TCK-2026-03622,2026-03-09,2026-03,Surabaya,Enterprise VPN,Enterprise SLA Complaint,Medium,Resolved,94,521,,SMB,false,3.1
TCK-2026-03779,2026-03-09,2026-03,Denpasar,Enterprise VPN,Billing Related,High,Open,2,,,Residential,false,
TCK-2026-03893,2026-03-09,2026-03,Denpasar,Mobile Broadband,Internet Down,Medium,Resolved,90,612,INC-2026-01038,Residential,false,4.4
TCK-2026-04294,2026-03-09,2026-03,Balikpapan,Voice,Internet Down,Low,Open,129,,INC-2026-00041,SMB,false,
TCK-2026-04795,2026-03-09,2026-03,Balikpapan,Fiber Internet,Intermittent Connection,Medium,Closed,77,491,,Residential,false,4.9
TCK-2026-00280,2026-03-10,2026-03,Surabaya,Cloud Connectivity,Internet Down,Medium,Waiting Customer,58,,INC-2026-02102,Public Sector,false,
TCK-2026-00404,2026-03-10,2026-03,Palembang,Enterprise VPN,Internet Down,Medium,In Progress,67,,INC-2026-01653,Residential,true,
TCK-2026-00655,2026-03-10,2026-03,Medan,Mobile Broadband,Intermittent Connection,Medium,Open,82,,,Enterprise,false,
TCK-2026-00777,2026-03-10,2026-03,Balikpapan,Enterprise VPN,Slow Connection,Medium,Resolved,72,481,,Residential,false,3.9
TCK-2026-01067,2026-03-10,2026-03,Makassar,Cloud Connectivity,Billing Related,Low,Open,127,,,SMB,false,
TCK-2026-01084,2026-03-10,2026-03,Surabaya,Fiber Internet,Router ONT Issue,Critical,Open,50,,INC-2026-01811,Residential,false,
TCK-2026-01703,2026-03-10,2026-03,Denpasar,Enterprise VPN,Billing Related,Medium,Resolved,91,729,,Enterprise,false,3.4
TCK-2026-01897,2026-03-10,2026-03,Semarang,Cloud Connectivity,Internet Down,Medium,Waiting Customer,81,,INC-2026-00777,Residential,false,
TCK-2026-02626,2026-03-10,2026-03,Surabaya,Fiber Internet,Intermittent Connection,Low,Resolved,136,1011,INC-2026-01811,Residential,false,4.2
TCK-2026-03057,2026-03-10,2026-03,Surabaya,Cloud Connectivity,Installation Delay,Low,Resolved,114,911,INC-2026-00552,Residential,false,4.4
TCK-2026-03403,2026-03-10,2026-03,Bandung,Enterprise VPN,Intermittent Connection,High,Closed,39,319,INC-2026-00143,SMB,false,3.4
TCK-2026-03610,2026-03-10,2026-03,Bandung,Enterprise VPN,Enterprise SLA Complaint,Critical,Resolved,2,143,INC-2026-00143,Enterprise,false,3.7
TCK-2026-03860,2026-03-10,2026-03,Semarang,Cloud Connectivity,Billing Related,Medium,In Progress,68,,INC-2026-00777,SMB,false,
TCK-2026-04058,2026-03-10,2026-03,Semarang,Cloud Connectivity,Intermittent Connection,High,Waiting Customer,59,,INC-2026-00777,Residential,false,
TCK-2026-04211,2026-03-10,2026-03,Yogyakarta,Voice,Installation Delay,Low,Resolved,129,1019,,Public Sector,false,4.0
TCK-2026-04596,2026-03-10,2026-03,Surabaya,IPTV,Billing Related,High,Resolved,13,219,,SMB,true,4.3
TCK-2026-04727,2026-03-10,2026-03,Surabaya,Fiber Internet,Intermittent Connection,Medium,Resolved,78,752,,Enterprise,false,3.7
TCK-2026-05010,2026-03-10,2026-03,Semarang,Cloud Connectivity,Internet Down,Medium,Open,46,,INC-2026-00777,Residential,false,
TCK-2026-05039,2026-03-10,2026-03,Bandung,Enterprise VPN,Enterprise SLA Complaint,Critical,Open,5,,INC-2026-00143,SMB,true,
TCK-2026-00020,2026-03-11,2026-03,Jakarta,Fiber Internet,Internet Down,Medium,In Progress,89,,,Residential,false,
TCK-2026-00578,2026-03-11,2026-03,Palembang,Enterprise VPN,Installation Delay,High,In Progress,45,,,Residential,false,
TCK-2026-01213,2026-03-11,2026-03,Yogyakarta,Cloud Connectivity,Installation Delay,Low,In Progress,125,,,SMB,false,
TCK-2026-01779,2026-03-11,2026-03,Palembang,Voice,Billing Related,Medium,Open,96,,INC-2026-01379,SMB,false,
TCK-2026-01854,2026-03-11,2026-03,Makassar,Voice,Internet Down,Medium,Resolved,75,517,INC-2026-00666,Residential,false,4.6
TCK-2026-02551,2026-03-11,2026-03,Makassar,Voice,Installation Delay,High,In Progress,37,,INC-2026-00666,Residential,false,
TCK-2026-02702,2026-03-11,2026-03,Semarang,Fiber Internet,Enterprise SLA Complaint,Medium,Waiting Customer,69,,INC-2026-00730,SMB,false,
TCK-2026-02959,2026-03-11,2026-03,Palembang,Voice,Slow Connection,Low,In Progress,121,,INC-2026-01379,Enterprise,false,
TCK-2026-03753,2026-03-11,2026-03,Denpasar,Fiber Internet,Router ONT Issue,High,Open,2,,,Residential,true,
TCK-2026-04203,2026-03-11,2026-03,Balikpapan,Fiber Internet,Intermittent Connection,Medium,Resolved,55,570,INC-2026-01762,Residential,false,4.9
TCK-2026-05369,2026-03-11,2026-03,Makassar,Voice,Enterprise SLA Complaint,Medium,In Progress,91,,INC-2026-00666,Residential,false,
TCK-2026-00029,2026-03-12,2026-03,Semarang,Cloud Connectivity,Internet Down,Medium,Resolved,62,466,INC-2026-01143,Residential,false,4.6
TCK-2026-00244,2026-03-12,2026-03,Semarang,Fiber Internet,Billing Related,Low,Resolved,138,769,,SMB,false,3.8
TCK-2026-00257,2026-03-12,2026-03,Yogyakarta,Mobile Broadband,Intermittent Connection,High,Open,4,,INC-2026-00696,Public Sector,false,
TCK-2026-00343,2026-03-12,2026-03,Yogyakarta,Enterprise VPN,Router ONT Issue,Low,In Progress,163,,INC-2026-01631,Enterprise,false,
TCK-2026-01759,2026-03-12,2026-03,Yogyakarta,Mobile Broadband,Internet Down,Medium,Resolved,64,485,INC-2026-00696,Residential,false,4.3
TCK-2026-02119,2026-03-12,2026-03,Surabaya,Mobile Broadband,Router ONT Issue,High,Open,20,,,Residential,true,
TCK-2026-02166,2026-03-12,2026-03,Yogyakarta,Voice,Enterprise SLA Complaint,Medium,Resolved,77,455,,Enterprise,true,5
TCK-2026-03074,2026-03-12,2026-03,Semarang,Cloud Connectivity,Billing Related,Medium,In Progress,92,,INC-2026-01143,Residential,false,
TCK-2026-03088,2026-03-12,2026-03,Yogyakarta,Mobile Broadband,Internet Down,Medium,Resolved,106,479,INC-2026-00696,Enterprise,false,4.2
TCK-2026-03617,2026-03-12,2026-03,Surabaya,Enterprise VPN,Billing Related,Medium,Waiting Customer,60,,,Residential,false,
TCK-2026-03976,2026-03-12,2026-03,Surabaya,Fiber Internet,Internet Down,Medium,In Progress,77,,,SMB,false,
TCK-2026-04065,2026-03-12,2026-03,Bandung,IPTV,Enterprise SLA Complaint,Medium,Resolved,63,438,,Enterprise,false,3.8
